PRODUCT_ID;LOT_ID;WAFER_NO;EQUIPMENT_ID;CHAMBER_ID;CHAMBER_RECP;BOAT_POSITION;STEP_SEQ;STEP_ID;STAGE;STEP_DESCRIPTION;TRACK_IN_TIME;TRACK_OUT_TIME;START_TIME;Value;Value_Time
C24KA09AAA;8971279.009;22;ETSC7X;ETSC71-1;SECSII;22;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:52:18 AM;;
C24KA09AAA;8971279.009;23;ETSC7X;ETSC72-2;SECSII;23;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:54:09 AM;;
C24KA09AAA;8971279.009;24;ETSC7X;ETSC71-1;SECSII;24;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:55:26 AM;;
C24KA09AAA;8971279.009;25;ETSC7X;ETSC72-2;SECSII;25;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:57:28 AM;;
C24KA09AAA;8971279.009;3;ETSC7X;ETSC72-2;SECSII;3;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:20:39 AM;;
C24KA09AAA;8971279.009;4;ETSC7X;ETSC71-1;SECSII;4;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:22:39 AM;;
C24KA09AAA;8971279.009;5;ETSC7X;ETSC72-2;SECSII;5;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:23:58 AM;;
C24KA09AAA;8971279.009;6;ETSC7X;ETSC71-1;SECSII;6;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:25:57 AM;;
C24KA09AAA;8971279.009;7;ETSC7X;ETSC72-2;SECSII;7;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:27:18 AM;;
C24KA09AAA;8971279.009;8;ETSC7X;ETSC71-1;SECSII;8;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:29:14 AM;;
C24KA09AAA;8971279.009;9;ETSC7X;ETSC72-2;SECSII;9;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:30:40 AM;;
C24AQ09AAA;8965169.009;1;ETSC7X;ETSC73-3;SECSII;24;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;10;ETSC7X;ETSC73-3;SECSII;18;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;11;ETSC7X;ETSC71-1;SECSII;19;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;12;ETSC7X;ETSC72-2;SECSII;20;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;13;ETSC7X;ETSC73-3;SECSII;21;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;14;ETSC7X;ETSC71-1;SECSII;22;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;15;ETSC7X;ETSC72-2;SECSII;23;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;16;ETSC7X;ETSC71-1;SECSII;1;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;17;ETSC7X;ETSC72-2;SECSII;2;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;18;ETSC7X;ETSC73-3;SECSII;3;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;19;ETSC7X;ETSC71-1;SECSII;4;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;2;ETSC7X;ETSC71-1;SECSII;25;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;20;ETSC7X;ETSC72-2;SECSII;5;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;21;ETSC7X;ETSC73-3;SECSII;6;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;22;ETSC7X;ETSC71-1;SECSII;7;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;23;ETSC7X;ETSC72-2;SECSII;8;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;24;ETSC7X;ETSC73-3;SECSII;9;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;25;ETSC7X;ETSC71-1;SECSII;10;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;3;ETSC7X;ETSC72-2;SECSII;11;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;4;ETSC7X;ETSC73-3;SECSII;12;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;5;ETSC7X;ETSC71-1;SECSII;13;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
C24AQ09AAA;8965169.009;6;ETSC7X;ETSC72-2;SECSII;14;102900;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 7:06:24 PM;5/30/2020 7:51:29 PM;5/30/2020 7:51:08 PM;;
